family;name;age;group;physics;mathematics;rus;literature;geometry;informatics
Максимова;Зоя;6;1;3;1;3;5;1;2
Максимова;Алиса;13;6;1;5;5;3;3;1
Максимова;Елизавета;10;3;4;2;3;2;5;1
Максимова;Александра;8;2;2;1;3;1;3;4
Максимова;Майя;15;10;2;2;3;2;4;2
Максимова;Вероника;16;11;1;4;2;3;3;3
Максимова;Полина;7;1;5;4;1;5;3;2
Максимова;София;13;7;3;1;1;2;2;2
Максимова;Лилия;8;2;3;2;5;3;4;3
Максимова;Мирослава;11;6;4;2;5;1;2;2
Максимова;Ольга;6;1;1;5;1;1;2;1
Максимова;Ульяна;12;7;1;3;3;2;2;5
Максимова;Валерия;17;10;5;4;5;1;1;1
Максимова;Полина;6;1;2;3;1;4;4;1
Максимова;Вера;13;6;1;4;5;1;5;2
Максимова;Варвара;12;6;2;1;3;3;2;3
Максимова;София;11;6;3;1;2;2;2;4
Максимова;Александра;5;1;2;1;2;2;2;4
Максимова;Валерия;16;9;5;5;2;4;5;5
Максимова;Кира;11;5;3;1;4;3;4;3
Максимова;Марина;14;7;1;1;5;5;4;1
Максимова;Анастасия;11;6;4;4;1;1;4;3
Максимова;Ксения;14;7;3;1;2;5;5;1
Максимова;Алиса;8;1;1;1;2;3;1;4
Максимова;Дарья;12;7;5;4;4;5;5;3
Максимова;Вера;10;4;5;1;2;2;4;4
Максимова;Анастасия;13;6;4;4;1;5;2;5
Максимова;Мария;14;9;2;5;3;3;3;2
Максимова;Анна;10;5;3;1;5;1;1;2
Максимова;Василиса;17;10;3;2;3;4;2;4
Максимова;Виктория;8;3;4;3;5;5;1;1
Максимова;Алина;11;5;4;5;2;3;4;2
Максимова;Виктория;5;1;5;1;1;5;1;4
Максимова;Вера;9;4;2;5;5;3;1;3
Максимова;Вероника;10;3;1;2;5;5;4;4
Максимова;Мирослава;15;8;2;3;1;5;2;3
Максимова;Алиса;5;1;5;4;4;1;2;4
Максимова;Евгения;12;5;5;3;4;2;4;4
Максимова;Мария;15;9;2;5;1;1;2;1
Максимова;Дарина;11;6;2;3;5;4;1;4
Максимова;Екатерина;15;9;3;4;1;2;3;1
Максимова;Дарья;9;3;4;5;5;2;4;4
Максимова;Полина;6;1;2;4;2;1;5;2
Максимова;Василиса;16;9;4;4;3;2;2;4
Максимова;Алёна;13;6;5;2;4;4;4;2
Максимова;Александра;10;4;5;5;3;2;4;3
Максимова;Милана;17;12;1;3;5;1;1;4
Максимова;Владислава;8;3;4;1;3;3;5;1
Максимова;Полина;14;9;1;4;1;3;4;1
Максимова;Нина;7;1;4;3;3;1;2;2
Максимова;Варвара;10;3;5;5;1;3;1;3
Максимова;Кира;10;5;1;1;2;3;4;3
Максимова;Маргарита;6;1;3;5;4;2;4;3
Максимова;Екатерина;14;8;5;2;1;3;2;3
Максимова;Алиса;7;1;3;2;3;2;3;1
Максимова;Виктория;15;9;1;1;4;2;5;2
Максимова;Арина;10;5;2;3;1;1;4;3
Максимова;Ульяна;17;12;3;5;2;2;2;3
Максимова;Ульяна;7;2;3;4;1;5;2;3
Максимова;София;5;1;1;4;4;4;4;1
Максимова;Ангелина;15;9;4;3;5;1;5;1
Максимова;Варвара;13;8;1;4;3;5;3;5
Максимова;София;16;10;1;5;4;3;2;1
Максимова;Анна;16;10;3;5;1;3;3;1
Максимова;Алёна;9;3;4;1;1;4;1;3
Максимова;София;5;1;5;1;1;2;5;5
Максимова;Ангелина;16;10;4;2;4;3;1;4
Максимова;Анастасия;11;6;3;4;1;4;1;4
Максимова;Маргарита;14;9;5;2;3;1;4;1
Максимова;Виктория;12;5;2;1;3;1;5;2
Максимова;Анна;8;2;3;5;3;3;4;4
Максимова;Елизавета;10;4;4;2;3;4;1;2
Максимова;Кристина;13;7;5;3;4;1;3;4
Максимова;Полина;9;4;4;4;1;1;1;5
Максимова;Алина;10;5;1;2;3;3;5;1
Максимова;Елизавета;10;4;3;4;2;3;1;3
Максимова;Ксения;5;1;2;5;1;2;4;5
Максимова;Ксения;6;1;1;2;1;1;5;1
Максимова;Мария;8;1;5;2;4;5;1;3
Максимова;Дарья;12;6;4;5;1;4;4;4
Максимова;Александра;9;3;5;1;3;4;5;2
Максимова;Юлия;10;5;2;2;5;3;4;1
Максимова;Кира;9;2;5;5;2;2;1;3
Максимова;Вероника;7;1;2;3;3;1;4;4
Максимова;Дарья;7;1;2;2;4;5;2;3
Максимова;Александра;12;5;4;3;5;4;4;1
Максимова;Юлия;10;3;2;2;2;1;1;4
Максимова;Екатерина;8;2;4;4;3;2;5;5
Максимова;Василиса;9;2;2;4;5;3;2;5
Максимова;Ксения;12;6;3;2;4;3;4;1
Максимова;Татьяна;10;4;2;4;1;1;1;2
Максимова;Полина;14;9;4;5;1;1;3;3
Максимова;Дарья;7;2;1;4;3;5;1;4
Максимова;София;14;7;4;5;5;5;2;2
Максимова;София;15;10;3;1;3;5;2;2
Максимова;Дарья;11;6;4;1;3;1;5;2
Максимова;Юлия;12;6;2;5;2;5;5;2
Максимова;Мария;8;3;2;2;4;5;1;5
Максимова;Анна;14;8;4;3;3;4;5;3
Максимова;Мария;11;4;4;1;4;2;3;4
Максимова;Алиса;10;3;4;3;1;3;2;2
Максимова;Кира;7;1;3;5;1;1;1;1
Максимова;Варвара;11;6;4;4;1;2;1;2
Максимова;Валерия;10;5;1;3;2;5;2;4
Максимова;Мария;5;1;4;5;3;5;4;1
Максимова;Арина;7;1;2;5;4;1;2;3
Максимова;Антонина;15;10;3;2;1;1;4;3
Максимова;Татьяна;16;11;2;1;1;1;5;1
Максимова;Полина;17;12;4;1;5;1;1;4
Максимова;София;10;3;1;4;3;2;1;3
Максимова;Алиса;13;6;4;2;1;3;4;2
Максимова;Ксения;8;2;5;1;1;1;5;3
Максимова;Кира;12;6;1;3;1;1;4;1
Максимова;Полина;13;6;2;1;3;5;1;4
Максимова;Ксения;6;1;1;1;3;3;1;2
Максимова;Анна;12;5;4;4;4;2;2;2
Максимова;Вера;5;1;3;4;5;5;5;4
Максимова;София;12;7;4;5;2;5;3;3
Максимова;Варвара;14;7;5;3;3;2;2;5
Максимова;Арина;9;3;1;5;4;1;2;1
Максимова;София;14;8;5;4;4;4;5;2
Максимова;Вероника;7;1;2;5;1;4;1;2
Максимова;Мария;7;1;5;3;2;5;5;1
Максимова;Маргарита;7;2;4;2;3;4;5;1
Максимова;Вера;13;8;3;5;5;2;3;1
Максимова;Дарья;10;4;3;2;1;1;2;1
Максимова;Мирослава;8;3;3;5;4;3;1;4
Максимова;Вера;16;9;2;1;5;5;3;2
Максимова;Екатерина;9;3;3;1;1;5;4;2
Максимова;Александра;10;3;5;5;3;1;4;2
Максимова;Нина;7;1;1;1;1;2;5;3
Максимова;Мария;7;2;1;5;5;2;3;4
Максимова;Варвара;5;1;3;4;4;2;3;3
Максимова;Анна;15;9;3;5;5;2;3;2
Максимова;Мария;11;6;5;2;1;5;5;4
Максимова;Юлия;11;5;1;3;1;3;1;1
Максимова;София;5;1;1;1;3;2;2;5
Максимова;Арина;10;5;5;3;4;3;3;1
Максимова;София;6;1;1;1;2;2;5;2
Максимова;Мария;7;1;1;5;4;1;2;5
Максимова;Мария;5;1;1;2;4;4;2;2
Максимова;Елена;15;8;2;4;5;3;3;3
Максимова;Анна;17;12;4;3;5;5;1;1
Максимова;Надежда;5;1;2;4;1;4;5;1
Максимова;Ксения;11;5;5;1;1;2;4;5
Максимова;Полина;17;11;2;5;3;5;2;3
Максимова;Мила;17;12;3;2;3;1;1;2
Максимова;Екатерина;16;11;1;1;1;2;4;5
Максимова;София;8;3;5;4;5;2;4;4
Максимова;Дарья;16;9;2;2;1;2;1;3
Максимова;Алиса;17;11;2;1;3;1;3;2
Максимова;Алина;17;12;2;1;4;1;1;3
Максимова;Александра;8;2;5;1;5;5;1;3
Малахов;Даниил;16;11;5;3;2;5;3;2
Малахов;Артём;14;9;4;3;1;1;3;2
Малахов;Глеб;15;8;4;4;1;2;2;5
Малахов;Даниил;14;8;2;1;3;5;3;2
Малахов;Егор;16;9;5;3;3;2;2;4
Малахов;Денис;9;2;2;1;3;3;1;4
Малахов;Гордей;6;1;5;4;4;5;2;3
Малахов;Даниил;13;8;1;1;1;3;1;4
Малахов;Михаил;15;9;1;1;1;1;5;5
Малахов;Илья;13;6;5;4;2;4;3;2
Малахов;Артём;13;8;4;2;2;2;5;1
Малахов;Артём;14;8;2;3;1;1;3;4
Малахов;Матвей;10;5;4;1;1;4;5;2
Малахов;Михаил;8;1;5;4;2;5;2;1
Малахов;Михаил;15;10;5;3;3;4;2;2
Малахов;Егор;12;5;5;3;1;4;4;4
Малахов;Сергей;5;1;3;4;1;1;1;3
Малахов;Михаил;11;6;5;1;4;2;1;1
Малахов;Артём;7;1;3;5;3;5;2;5
Малахов;Даниил;16;9;3;2;5;3;4;2
Малахов;Кирилл;15;8;5;1;3;3;3;2
Малахов;Егор;6;1;2;1;5;1;1;3
Малахов;Александр;7;1;5;1;3;1;5;2
Малахов;Богдан;14;7;5;2;3;4;5;2
Малахов;Максим;17;10;5;2;1;3;1;4
Малахов;Марк;6;1;2;5;5;4;4;1
Малахов;Дмитрий;17;11;5;4;5;5;3;4
Малахов;Мирон;7;1;3;1;1;5;2;2
Малахов;Иван;17;12;3;4;4;1;2;1
Малахов;Савелий;7;1;4;3;5;5;2;3
Малахов;Тимофей;8;2;1;3;1;4;2;5
Малахов;Евгений;14;8;4;4;4;5;4;4
Малахов;Марк;8;1;5;3;5;5;4;5
Малахов;Даниил;15;8;4;4;4;2;2;1
Малахов;Дмитрий;5;1;1;2;4;3;2;3
Малахова;Елизавета;15;8;3;4;2;3;2;3
Малахова;София;17;11;3;1;5;1;1;2
Малахова;София;6;1;4;4;3;1;1;5
Малахова;София;14;8;2;3;2;5;4;3
Малахова;Евгения;7;1;3;1;4;3;5;4
Малахова;Александра;5;1;1;4;2;2;3;5
Малахова;София;7;2;3;1;4;4;2;2
Малахова;Вера;14;8;5;5;3;5;1;5
Малахова;Ева;11;4;3;1;5;2;1;4
Малахова;Ксения;10;5;2;2;2;4;3;3
Малахова;София;14;8;1;3;4;4;5;3
Малахова;Диана;7;1;2;1;2;4;5;5
Малахова;Анна;16;10;5;4;2;5;1;3
Малахова;София;16;10;1;5;5;1;4;4
Малахова;Алина;7;1;5;4;3;5;3;4
Малахова;Ева;7;1;1;1;4;4;1;5
Малахова;Ксения;5;1;3;4;2;4;1;1
Малахова;Кристина;11;4;2;1;5;2;2;1
Малахова;Алиса;6;1;5;3;3;5;4;2
Малахова;Анна;7;1;1;3;3;3;5;2
Малахова;Виктория;9;2;1;1;1;4;2;1
Малахова;Алина;15;9;2;2;3;3;4;2
Малахова;Александра;12;7;3;4;3;2;3;2
Малахова;Мирослава;10;4;1;2;4;2;4;4
Малахова;Ангелина;14;8;5;3;3;1;5;2
Малахова;Мария;17;10;3;3;4;3;2;2
Малахова;Милана;7;1;3;2;3;3;4;3
Малахова;Анна;5;1;5;3;2;4;2;5
Малахова;Милана;10;4;5;3;2;1;1;5
Малахова;Мария;5;1;2;1;5;2;2;2
Малахова;Вероника;8;3;5;4;5;3;4;4
Малахова;Диана;10;5;2;1;2;5;4;4
Малахова;Виктория;11;4;2;3;2;2;4;2
Малинин;Даниил;15;8;3;3;1;3;3;2
Малинин;Матвей;6;1;5;1;3;2;4;5
Малинин;Даниил;6;1;1;2;5;1;2;1
Малинин;Михаил;7;2;3;3;4;3;3;2
Малинин;Платон;7;1;4;1;3;3;4;3
Малинин;Марк;10;3;1;4;5;4;2;5
Малинин;Александр;16;10;4;4;3;1;1;5
Малинин;Станислав;8;1;5;1;2;4;2;1
Малинин;Марк;10;4;4;1;5;4;3;2
Малинин;Тимур;15;10;4;5;1;2;1;1
Малинин;Степан;9;4;5;3;3;4;3;3
Малинин;Алексей;17;11;5;3;1;1;3;5
Малинин;Богдан;7;2;2;2;1;4;2;4
Малинин;Егор;5;1;3;4;1;5;5;5
Малинин;Артур;6;1;3;3;4;3;5;5
Малинин;Тимур;15;9;1;4;3;4;2;2
Малинин;Егор;14;9;1;3;5;5;4;1
Малинин;Александр;14;9;4;2;1;3;1;5
Малинин;Родион;7;1;2;4;1;5;4;2
Малинин;Михаил;9;3;1;5;3;2;4;1
Малинин;Пётр;16;11;4;4;3;3;4;5
Малинин;Сергей;16;9;3;3;4;5;3;2
Малинин;Борис;9;4;5;4;1;4;4;3
Малинин;Марк;6;1;5;4;3;4;2;2
Малинин;Артём;15;10;3;5;4;4;5;1
Малинин;Артём;6;1;4;2;1;3;5;3
Малинин;Тимур;13;7;4;1;3;2;3;3
Малинин;Максим;14;7;3;2;1;4;5;4
Малинин;Арсений;7;2;5;3;3;5;5;3
Малинина;Елена;11;4;3;5;2;1;4;5
Малинина;Диана;11;4;5;3;2;5;4;4
Малинина;Вера;6;1;2;4;3;4;2;2
Малинина;Ксения;16;9;1;3;2;5;3;4
Малинина;Василиса;6;1;2;2;2;4;1;4
Малинина;Виктория;15;10;5;3;4;3;3;5
Малинина;Любовь;11;6;1;5;5;3;3;1
Малинина;Ульяна;12;7;3;5;3;2;4;1
Малинина;Милана;16;9;1;1;3;2;4;4
Малинина;Маргарита;8;3;1;1;4;3;5;1
Малинина;Зоя;12;5;1;1;1;4;2;3
Малинина;Анна;6;1;4;4;5;4;2;1
Малинина;Ульяна;13;6;3;5;2;3;2;3
Малинина;Мария;15;9;2;1;1;4;3;4
Малинина;Мирослава;14;7;2;5;4;2;3;4
Малинина;Ксения;15;9;5;3;3;5;4;4
Малинина;Анастасия;15;9;4;5;5;4;4;2
Малинина;Арина;5;1;1;5;2;1;3;5
Малинина;Валерия;13;6;2;3;5;4;4;4
Малинина;Дарья;16;10;1;1;1;3;2;3
Малинина;Яна;6;1;4;1;1;5;4;4
Малинина;Полина;16;10;3;4;5;4;3;5
Малинина;Милена;9;4;3;1;5;5;2;1
Малинина;София;8;2;1;5;5;1;2;5
Малинина;Вера;11;4;4;1;1;3;5;4
Малышев;Максим;6;1;3;3;4;2;3;1
Малышев;Роман;6;1;1;2;1;2;2;3
Малышев;Всеволод;9;3;4;2;3;1;5;3
Малышев;Вадим;17;10;1;2;3;3;5;5
Малышев;Гордей;16;11;2;5;1;3;1;2
Малышев;Павел;15;10;1;5;1;5;3;3
Малышев;Александр;6;1;3;4;1;2;2;2
Малышев;Дмитрий;7;1;1;4;3;4;3;2
Малышев;Дмитрий;7;1;3;5;5;4;4;3
Малышев;Владислав;14;8;3;5;5;2;4;5
Малышев;Никита;15;9;5;4;2;3;4;5
Малышев;Тимофей;13;7;4;5;5;4;4;4
Малышев;Лука;12;7;4;2;2;4;4;3
Малышев;Богдан;16;9;3;4;4;2;1;5
Малышев;Лев;10;3;2;2;4;1;3;2
Малышев;Александр;17;12;2;2;3;2;3;3
Малышев;Никита;17;12;5;2;3;2;3;3
Малышев;Максим;6;1;5;4;4;2;4;4
Малышев;Георгий;10;5;4;2;1;5;3;1
Малышев;Пётр;10;3;1;3;3;4;1;5
Малышев;Владислав;6;1;4;1;3;2;3;5
Малышев;Роман;7;1;5;1;3;4;4;5
Малышев;Константин;12;6;1;5;1;2;5;1
Малышев;Денис;16;10;1;2;3;5;3;2
Малышев;Артём;9;3;4;5;5;4;5;5
Малышев;Максим;9;3;1;4;2;4;5;2
Малышев;Максим;8;1;4;1;4;4;4;2
Малышев;Андрей;7;2;4;3;5;4;4;5
Малышев;Алексей;6;1;4;2;2;1;2;1
Малышев;Егор;9;2;5;4;1;5;4;3
Малышев;Максим;9;4;4;2;3;5;1;4
Малышев;Максим;10;3;1;1;4;3;2;1
Малышев;Богдан;17;11;2;2;3;4;5;4
Малышев;Андрей;12;7;2;1;2;1;5;2
Малышев;Максим;10;5;1;1;3;2;1;1
Малышев;Роман;15;10;3;2;5;5;5;5
Малышев;Артемий;17;10;5;5;4;1;3;4
Малышев;Максим;5;1;2;2;5;1;1;1
Малышев;Георгий;11;4;4;1;3;1;1;2
Малышев;Егор;17;11;4;1;2;2;5;4
Малышев;Никита;6;1;2;4;5;1;1;3
Малышев;Тимофей;11;6;5;4;3;3;3;2
Малышев;Василий;9;2;3;4;3;4;4;3
Малышев;Александр;13;6;4;4;1;2;5;2
Малышев;Максим;13;6;3;2;1;1;2;5
Малышев;Илья;12;5;3;4;1;3;1;1
Малышев;Андрей;17;11;2;4;3;1;1;5
Малышев;Артём;15;8;5;5;4;2;2;2
Малышев;Святослав;13;8;1;1;4;4;1;2
Малышев;Макар;11;5;5;5;1;1;4;4
Малышев;Дмитрий;12;6;4;4;3;3;4;1
Малышев;Илья;16;10;4;3;2;4;1;2
Малышев;Артур;8;3;3;5;5;4;4;3
Малышев;Егор;11;4;3;3;5;3;2;4
Малышев;Андрей;8;2;2;5;5;5;4;2
Малышев;Егор;8;3;3;3;4;5;2;3
Малышев;Роман;7;1;3;3;5;5;4;2
Малышев;Алексей;10;4;2;3;5;2;4;3
Малышев;Михаил;14;8;1;4;1;1;5;2
Малышев;Матвей;15;10;4;2;2;1;3;5
Малышев;Борис;13;7;1;2;3;4;1;5
Малышев;Лука;5;1;5;3;3;4;5;3
Малышев;Вячеслав;7;1;5;2;4;5;1;3
Малышев;Антон;16;11;5;1;3;2;5;2
Малышев;Иван;15;9;1;2;1;2;2;4
Малышев;Роман;9;4;5;1;5;2;1;4
Малышев;Роман;10;3;5;2;5;3;3;1
Малышев;Руслан;14;8;1;1;3;1;4;5
Малышев;Иван;15;9;3;3;1;5;3;1
Малышев;Георгий;15;8;3;2;2;5;1;5
Малышев;Даниил;14;8;5;1;5;2;4;2
Малышев;Всеволод;16;10;4;2;5;1;2;4
Малышев;Михаил;7;1;1;2;4;4;4;3
Малышев;Даниил;10;3;1;2;3;4;2;1
Малышев;Владислав;10;5;5;4;5;4;3;3
Малышев;Тимур;13;7;1;2;1;2;4;4
Малышев;Александр;13;6;5;2;5;2;1;1
Малышев;Марк;6;1;4;1;4;3;4;1
Малышев;Андрей;5;1;1;1;4;5;3;4
Малышев;Руслан;17;11;3;1;2;1;2;2
Малышев;Елисей;5;1;1;3;4;2;1;4
Малышев;Константин;16;9;3;2;5;5;1;2
Малышев;Матвей;5;1;3;1;4;4;2;1
Малышев;Лев;6;1;2;4;4;4;2;5
Малышев;Тимофей;10;4;3;2;5;1;1;2
Малышев;Кирилл;5;1;5;3;1;5;2;5
Малышев;Матвей;14;7;4;4;5;3;1;2
Малышев;Георгий;7;1;4;3;5;5;4;1
Малышев;Степан;17;12;2;1;2;2;1;5
Малышев;Никита;7;2;1;3;1;1;2;3
Малышев;Николай;5;1;4;4;1;1;2;3
Малышев;Артём;5;1;3;3;5;4;4;1
Малышев;Артём;14;8;2;5;4;4;3;1
Малышев;Матвей;6;1;2;4;1;1;2;1
Малышев;Владислав;15;10;2;3;2;4;4;1
Малышев;Николай;9;3;1;1;2;2;1;3
Малышев;Тимофей;17;12;3;4;2;5;1;3
Малышев;Матвей;16;11;4;2;5;4;5;4
Малышев;Георгий;14;9;2;1;2;5;2;5
Малышев;Филипп;12;7;3;5;3;4;3;3
Малышев;Кирилл;13;6;2;5;1;4;1;2
Малышев;Михаил;5;1;2;5;5;2;2;3
Малышев;Дмитрий;13;6;4;3;4;5;1;3
Малышев;Александр;10;3;4;1;5;3;2;2
Малышев;Василий;8;2;4;2;3;3;4;1
Малышев;Роман;8;2;4;4;4;3;5;3
Малышев;Матвей;10;3;4;3;1;1;2;2
Малышев;Даниил;14;7;1;3;1;3;1;2
Малышев;Вячеслав;5;1;1;5;5;2;2;4
Малышев;Александр;9;3;4;2;5;4;2;5
Малышев;Игорь;17;11;2;4;3;5;2;3
Малышев;Антон;5;1;4;4;1;4;1;2
Малышев;Лев;15;9;4;5;2;4;4;3
Малышев;Ярослав;13;8;5;5;5;3;1;3
Малышев;Даниил;6;1;5;5;2;1;4;4
Малышев;Илья;10;4;4;1;1;5;2;2
Малышев;Матвей;7;2;5;1;1;1;1;5
Малышев;Егор;7;1;2;3;1;5;3;3
Малышева;Александра;12;5;2;4;5;1;3;1
Малышева;Арина;7;1;2;3;5;2;5;1
Малышева;София;9;4;4;3;4;3;3;5
Малышева;София;17;12;1;2;1;3;3;3
Малышева;Алиса;5;1;5;1;1;5;5;4
Малышева;Ангелина;16;11;1;3;1;2;3;2
Малышева;Алиса;13;6;2;1;3;5;5;5
Малышева;Анна;7;1;3;1;4;4;3;5
Малышева;Ярослава;7;1;4;1;2;5;2;1
Малышева;Анна;11;6;3;4;1;5;5;1
Малышева;Василиса;7;1;5;3;2;1;5;3
Малышева;Елизавета;10;4;3;4;5;3;1;4
Малышева;Полина;8;3;1;3;4;2;3;1
Малышева;Екатерина;13;6;5;4;5;2;5;1
Малышева;Ольга;13;8;1;1;4;5;5;2
Малышева;София;6;1;3;1;4;1;1;5
Малышева;Юлия;9;4;3;5;3;1;1;5
Малышева;Ксения;5;1;4;1;3;5;5;3
Малышева;Валентина;8;3;3;1;1;5;3;4
Малышева;Вероника;15;10;4;2;1;3;4;4
Малышева;Ева;10;4;3;4;5;1;3;5
Малышева;Анастасия;8;3;2;1;4;4;4;4
Малышева;Мирослава;8;3;1;3;2;1;4;1
Малышева;Надежда;5;1;5;1;3;3;4;4
